exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
5810_25_TDGF1_Cripto	ieu-b-4957	5810_25	Cripto	TDGF1	1	Wald ratio	-0.00438778134459004	0.0516241503509461	0.932265570790651	0.99562183090402	0.899810479620076	1.10163512497788
3171_57_APP_amyloid_precursor_protein	ieu-b-4957	3171_57	amyloid_precursor_protein	APP	1	Wald ratio	-0.323060140930308	0.781821994671778	0.679449506430572	0.72393031521605	0.156385486813467	3.35117479228693
3171_57_APP_amyloid_precursor_protein	myeloma_meta-analysis	3171_57	amyloid_precursor_protein	APP	1	Wald ratio	-0.408215661103979	0.48395378690629	0.398948124326063	0.664835484206148	0.257492397537525	1.71657969433917
15523_9_ALAD_HEM2	ieu-b-4957	15523_9	HEM2	ALAD	1	Wald ratio	0.34958001699159	0.265106912006877	0.187290202783123	1.41847168946917	0.843639903085033	2.38497719994964
3033_57_LGALS2_Galectin_2	ieu-b-4957	3033_57	Galectin_2	LGALS2	1	Wald ratio	0.00163531311996246	0.285527884602912	0.995430274843454	1.00163665097363	0.572353002507845	1.75289720885132
3033_57_LGALS2_Galectin_2	myeloma_meta-analysis	3033_57	Galectin_2	LGALS2	1	Wald ratio	-0.139681005316578	0.177380376993717	0.431009159214819	0.869635600290498	0.614254129835666	1.23119412724981
3212_30_ASAH2_ASAH2	ieu-b-4957	3212_30	ASAH2	ASAH2	1	Wald ratio	0.0172283961611547	0.137641693351559	0.900390201223113	1.01737766094381	0.77681789705449	1.33243236144815
3212_30_ASAH2_ASAH2	myeloma_meta-analysis	3212_30	ASAH2	ASAH2	1	Wald ratio	-0.0154937464999067	0.0836288967705806	0.853018947855294	0.984625664089163	0.835766188226169	1.15999870782122
10714_7_ACE_ACE	ieu-b-4957	10714_7	ACE	ACE	1	Wald ratio	0.0333373110806897	0.0932301218554778	0.720656972439401	1.03389922609531	0.861229957996794	1.2411872111449
17341_89_ACAT2_THIC	ieu-b-4957	17341_89	THIC	ACAT2	1	Wald ratio	-0.100931765455691	0.219588042657028	0.645773604804514	0.903994714448832	0.587825978943997	1.39021831804627
12549_33_HPGDS_PTGD2	ieu-b-4957	12549_33	PTGD2	HPGDS	1	Wald ratio	-0.00430170544418192	0.129338811112259	0.973467889073651	0.995707533637998	0.772745303816012	1.28300164057616
12549_33_HPGDS_PTGD2	myeloma_meta-analysis	12549_33	PTGD2	HPGDS	1	Wald ratio	0.0350649350649351	0.0796536796536796	0.659779664903527	1.03568695901609	0.885984097612924	1.21068479667523
17383_4_STARD5_STAR5	ieu-b-4957	17383_4	STAR5	STARD5	1	Wald ratio	0.288994294713458	0.330241621053266	0.381519740697357	1.33508411146937	0.698877863355715	2.55044504649122
3045_72_PTN_PTN	ieu-b-4957	3045_72	PTN	PTN	1	Wald ratio	-0.078096600610788	0.308873941224311	0.800389571124046	0.924875078730574	0.504852220396456	1.69434515031974
8923_94_GALNT16_GLTL1	ieu-b-4957	8923_94	GLTL1	GALNT16	1	Wald ratio	-0.305648641550881	0.351024146194189	0.383899436477757	0.736645400576469	0.370220698738748	1.46573772897931
8923_94_GALNT16_GLTL1	myeloma_meta-analysis	8923_94	GLTL1	GALNT16	1	Wald ratio	-0.197032640949555	0.213056379821958	0.355074588096772	0.821163829308078	0.540844676712909	1.2467720652483
9244_27_PPT1_PPT1	myeloma_meta-analysis	9244_27	PPT1	PPT1	1	Wald ratio	-0.391994917407878	0.252858958068615	0.121081221715736	0.67570754829776	0.41164313785801	1.10916628709613
5076_53_EPHA10_EPHAA	ieu-b-4957	5076_53	EPHAA	EPHA10	1	Wald ratio	0.22668287529053	0.821347649982	0.782556553576736	1.25443199347422	0.25078519108576	6.2746911786892
2692_74_PLA2G2A_NPS_PLA2	ieu-b-4957	2692_74	NPS_PLA2	PLA2G2A	1	Wald ratio	-0.150905174884171	0.0907492133132822	0.0963361871147058	0.859929237682738	0.719805938632908	1.02733008180798
16908_5_OMG_OMGP	ieu-b-4957	16908_5	OMGP	OMG	1	Wald ratio	-0.284687651742002	0.701439891442761	0.684844152735799	0.752249181349323	0.190232201664808	2.97467424488843
11428_31_PDLIM1_PDLI1	ieu-b-4957	11428_31	PDLI1	PDLIM1	1	Wald ratio	-1.84101469509321	0.824370662320056	0.0255333491244141	0.158656356575984	0.0315310913410686	0.798318054065578
11428_31_PDLIM1_PDLI1	myeloma_meta-analysis	11428_31	PDLI1	PDLIM1	1	Wald ratio	-0.836115326251897	0.515174506828528	0.104594757090574	0.433390839593176	0.15788989442097	1.1896114094705
15535_3_PRSS27_Marapsin	ieu-b-4957	15535_3	Marapsin	PRSS27	1	Wald ratio	0.157195376348793	0.364735518677012	0.666479598529792	1.170224225704	0.572532234544173	2.39187360256635
15535_3_PRSS27_Marapsin	myeloma_meta-analysis	15535_3	Marapsin	PRSS27	1	Wald ratio	0.252765126870527	0.196161353285621	0.197552066197063	1.28758082317951	0.876594184153598	1.89125641738132
17785_11_RCL_RCL	ieu-b-4957	17785_11	RCL	RCL	1	Wald ratio	0.676811358514087	0.579282536777372	0.242661016094325	1.96759376778452	0.632179179234816	6.12393663408911
17785_11_RCL_RCL	myeloma_meta-analysis	17785_11	RCL	RCL	1	Wald ratio	0.30559085133418	0.371664548919949	0.410950433473447	1.35742680354837	0.655162708318479	2.8124426247042
15447_45_SORD_Sorbitol_dehydrogenase	ieu-b-4957	15447_45	Sorbitol_dehydrogenase	SORD	1	Wald ratio	-0.0104785717382188	0.29994305109365	0.972131408845459	0.98957613723723	0.549708604100228	1.78141823519795
15447_45_SORD_Sorbitol_dehydrogenase	myeloma_meta-analysis	15447_45	Sorbitol_dehydrogenase	SORD	1	Wald ratio	0.122884224779959	0.178402166553825	0.490946269390423	1.13075350013365	0.797092918501574	1.6040833488624
18899_82_HDGFRP3_HDGR3	ieu-b-4957	18899_82	HDGR3	HDGFRP3	1	Wald ratio	-0.411662018682958	0.631098308786638	0.51421114315276	0.662548167116618	0.192316138970612	2.28254412811745
18899_82_HDGFRP3_HDGR3	myeloma_meta-analysis	18899_82	HDGR3	HDGFRP3	1	Wald ratio	-0.478040540540541	0.376126126126126	0.203743560927325	0.619997061456488	0.296636514161392	1.29584976179143
4874_3_ANG_Angiogenin	ieu-b-4957	4874_3	Angiogenin	ANG	1	Wald ratio	-0.104309460406208	0.125566789920542	0.406138050206916	0.900946447023384	0.704391923191359	1.15234782466912
15491_20_CD248_CD248	myeloma_meta-analysis	15491_20	CD248	CD248	1	Wald ratio	0.5564681724846	0.527962314289165	0.29188647842604	1.74450033292025	0.619812687501757	4.91000180042336
9981_18_KIAA1467_K1467	myeloma_meta-analysis	9981_18	K1467	KIAA1467	1	Wald ratio	-0.0779965589753393	0.17128656088702	0.648852322436184	0.924967609374417	0.661187235472982	1.29398305425512
8005_1_MXRA7_MXRA7	ieu-b-4957	8005_1	MXRA7	MXRA7	1	Wald ratio	-0.0908111999222423	0.204809841491998	0.657481675189434	0.913190104987574	0.611256570328858	1.36426536470368
8005_1_MXRA7_MXRA7	myeloma_meta-analysis	8005_1	MXRA7	MXRA7	1	Wald ratio	0.153007386563489	0.126275061554696	0.225627559130059	1.16533358672147	0.909835255217001	1.49258050900351
11708_2_LCN1_LCN1	ieu-b-4957	11708_2	LCN1	LCN1	1	Wald ratio	-1.55419811521095	0.870383992102915	0.0741565154358406	0.211358800112087	0.038382611796815	1.16387448100987
11708_2_LCN1_LCN1	myeloma_meta-analysis	11708_2	LCN1	LCN1	1	Wald ratio	-0.0719738276990185	0.546346782988004	0.895192692960795	0.930555250264588	0.31892046849138	2.71520068276331
3191_50_WFIKKN1_WFKN1	ieu-b-4957	3191_50	WFKN1	WFIKKN1	1	Wald ratio	-0.21289451438356	0.439533642676917	0.628127173543898	0.808241390561224	0.34150927046467	1.91284454599871
12646_2_RPE_RPE	ieu-b-4957	12646_2	RPE	RPE	1	Wald ratio	-0.449413698029905	0.768333610136006	0.558601507475399	0.638002103877017	0.14151528112741	2.87634438704203
13082_9_UNC45A_UN45A	myeloma_meta-analysis	13082_9	UN45A	UNC45A	1	Wald ratio	-0.148064324002382	0.486122692078618	0.760684370791483	0.862375641705103	0.33258334106421	2.23610642982478
17813_21_BPHL_BPHL	ieu-b-4957	17813_21	BPHL	BPHL	1	Wald ratio	-0.219354213827861	0.651036997531705	0.736169300976009	0.803037220882244	0.224161898061191	2.87679924063743
8874_53_CLN5_CLN5	ieu-b-4957	8874_53	CLN5	CLN5	1	Wald ratio	-0.371550945113468	0.658931574578017	0.572843436404145	0.689663869930026	0.189558644763892	2.50917732651706
19289_29_UROD_DCUP	ieu-b-4957	19289_29	DCUP	UROD	1	Wald ratio	-0.0738488543215194	0.24430222662476	0.762434950155135	0.928812069162833	0.575404953846287	1.499277776557
12370_30_APOF_Apo_F	ieu-b-4957	12370_30	Apo_F	APOF	1	Wald ratio	-0.5675491832179	0.367717437638734	0.122724462744065	0.566913137738852	0.275745935435994	1.16553125337186
18332_17_CPLX1_CPLX1	ieu-b-4957	18332_17	CPLX1	CPLX1	1	Wald ratio	0.034339582672947	1.03812158670112	0.97361192814252	1.0349359933933	0.135284037780081	7.91736059920198
5443_62_NPPA_ANP	ieu-b-4957	5443_62	ANP	NPPA	1	Wald ratio	0.0859761742291389	0.976819130390371	0.929863583708842	1.08978036313859	0.160640019460378	7.39305961162064
2837_3_MET_Met	ieu-b-4957	2837_3	Met	MET	1	Wald ratio	-0.415225194044052	0.443261127947149	0.348886784309483	0.66019159274917	0.276922663526803	1.57391574089962
2632_5_IL12RB1_IL_12_Rb1	ieu-b-4957	2632_5	IL_12_Rb1	IL12RB1	1	Wald ratio	-0.0613328767931066	0.784230807186164	0.937662848128369	0.940510113672171	0.202214703207849	4.37435685876132
2632_5_IL12RB1_IL_12_Rb1	myeloma_meta-analysis	2632_5	IL_12_Rb1	IL12RB1	1	Wald ratio	-0.146649810366625	0.47787610619469	0.758936001501839	0.863596346958016	0.338481114975979	2.20336857059856
2991_9_IL1R1_IL_1_sRI	ieu-b-4957	2991_9	IL_1_sRI	IL1R1	1	Wald ratio	-0.48242341106383	0.334668249263221	0.149444211431724	0.617285640854451	0.32033973335622	1.18949203838342
11390_24_CA8_Carbonic_Anhydrase_VIII	ieu-b-4957	11390_24	Carbonic_Anhydrase_VIII	CA8	1	Wald ratio	-0.289960728152705	0.140464226808354	0.0389889944954049	0.748292953848151	0.568206362094294	0.985455957787864
10037_98_SIGLEC12_SIG12	ieu-b-4957	10037_98	SIG12	SIGLEC12	1	Wald ratio	-0.0119904765032007	0.0674897244004109	0.858987067454095	0.988081122804533	0.865653698782366	1.12782317757776
10037_98_SIGLEC12_SIG12	myeloma_meta-analysis	10037_98	SIG12	SIGLEC12	1	Wald ratio	-0.0855167705043953	0.0395152342749851	0.0304530794788115	0.918037746968989	0.849619540014605	0.991965538887452
10666_7_GNPTG_GNPTG	ieu-b-4957	10666_7	GNPTG	GNPTG	1	Wald ratio	-0.10360329611725	0.195657061275579	0.596448428429462	0.901582887920004	0.614411035295286	1.32297705785756
15509_2_NAGLU_NAG	ieu-b-4957	15509_2	NAG	NAGLU	1	Wald ratio	-0.183051292281546	0.113557038176607	0.106967024213431	0.83272544225383	0.666561355652329	1.04031182770596
15509_2_NAGLU_NAG	myeloma_meta-analysis	15509_2	NAG	NAGLU	1	Wald ratio	-0.0833396642102864	0.0516599559370964	0.106693398274274	0.92003858995978	0.831442464271233	1.01807526484364
17782_23_ACAA1_THIK	ieu-b-4957	17782_23	THIK	ACAA1	1	Wald ratio	0.253972990498075	0.239574069112157	0.289098120782578	1.2891369848497	0.806063959857709	2.06171501080479
15626_223_HSPG2_Perlecan	ieu-b-4957	15626_223	Perlecan	HSPG2	1	Wald ratio	0.0187192168361092	0.234673391342035	0.936422488054224	1.0188955197415	0.64323790548663	1.61394108042171
15626_223_HSPG2_Perlecan	myeloma_meta-analysis	15626_223	Perlecan	HSPG2	1	Wald ratio	-0.126313740755158	0.154145581938497	0.412532886370104	0.881338291661203	0.65152527938273	1.19221342429599
6551_94_SERPINA12_Vaspin	ieu-b-4957	6551_94	Vaspin	SERPINA12	1	Wald ratio	-0.256234522582687	0.128180188646872	0.045606390944204	0.773960436305927	0.602018145361803	0.995011133106068
6551_94_SERPINA12_Vaspin	myeloma_meta-analysis	6551_94	Vaspin	SERPINA12	1	Wald ratio	-0.0934818331203214	0.078692714989958	0.234859005462501	0.910754562844469	0.780578822402406	1.06263947975059
4459_68_PCSK7_PCSK7	ieu-b-4957	4459_68	PCSK7	PCSK7	1	Wald ratio	-0.0260850576441988	0.0844698621580904	0.757466786683022	0.974252218485828	0.825599089182717	1.14967106633338
2677_1_EGFR_ERBB1	ieu-b-4957	2677_1	ERBB1	EGFR	1	Wald ratio	-0.839477847794045	0.571788120783926	0.14206010162185	0.431936000892877	0.140832707516806	1.32475411541078
2677_1_EGFR_ERBB1	myeloma_meta-analysis	2677_1	ERBB1	EGFR	1	Wald ratio	-0.463725490196079	0.349019607843137	0.18396291165337	0.628936179919754	0.317332892649747	1.24651659999409
9826_135_FHIT_Fragile_histidine_triad_protein	ieu-b-4957	9826_135	Fragile_histidine_triad_protein	FHIT	1	Wald ratio	3.37390734136305	3.05813600547852	0.269915945406719	29.1923690542791	0.0728000068726593	11705.9660789851
17706_4_PPP1R1A_PPR1A	ieu-b-4957	17706_4	PPR1A	PPP1R1A	1	Wald ratio	-1.08885241359348	1.12472263524531	0.332990686825263	0.336602552660193	0.0371307883569426	3.05141052670845
18875_125_COL2A1_Chondrocalcin	myeloma_meta-analysis	18875_125	Chondrocalcin	COL2A1	1	Wald ratio	0.0612682090831191	0.0509854327335047	0.22948727228406	1.06318403156424	0.962074643746427	1.17491952658834
9832_33_HGD_HGD	ieu-b-4957	9832_33	HGD	HGD	1	Wald ratio	0.162224161835105	0.537144451981404	0.7626427851652	1.17612385385535	0.410418066647708	3.37038603321263
5628_21_SEMA3G_SEM3G	ieu-b-4957	5628_21	SEM3G	SEMA3G	1	Wald ratio	0.456390589113845	0.315033308587336	0.147419753150211	1.57836671724186	0.851228485610051	2.92664253630029
4437_56_ENTPD5_ENTP5	ieu-b-4957	4437_56	ENTP5	ENTPD5	1	Wald ratio	0.0371958973825431	0.140584879217032	0.791333302701955	1.03789632209726	0.78792650134215	1.36716911233228
4437_56_ENTPD5_ENTP5	myeloma_meta-analysis	4437_56	ENTP5	ENTPD5	1	Wald ratio	0.0621568196793323	0.0787392927739952	0.429878092920403	1.06412920804514	0.911948103888693	1.24170549462866
9482_110_NUDT9_NUDT9	ieu-b-4957	9482_110	NUDT9	NUDT9	1	Wald ratio	-0.116526783029203	0.851053283225813	0.891093502932236	0.890006259593819	0.167865667414478	4.71872035727458
11308_8_CREB3L4_CR3L4	ieu-b-4957	11308_8	CR3L4	CREB3L4	1	Wald ratio	-0.290370477072137	0.291031688838787	0.318411251499575	0.747986404427329	0.422826822348334	1.32319813133143
12859_33_ECI2_PECI	myeloma_meta-analysis	12859_33	PECI	ECI2	1	Wald ratio	-0.0551804423748545	0.0924330616996508	0.550522516281659	0.946314377333214	0.789504896478607	1.13426896367807
5034_79_PRSS2_Trypsin_2	ieu-b-4957	5034_79	Trypsin_2	PRSS2	1	Wald ratio	0.163899535329449	0.291869632040824	0.574422319922939	1.17809595212547	0.664869203943601	2.08749339596746
5034_79_PRSS2_Trypsin_2	myeloma_meta-analysis	5034_79	Trypsin_2	PRSS2	1	Wald ratio	0.131992149165849	0.176153091265947	0.453674225730266	1.14109936065024	0.807939653336124	1.6116398613433
12641_3_INPP5B_I5P2	ieu-b-4957	12641_3	I5P2	INPP5B	1	Wald ratio	0.0860539906359256	0.277512324533514	0.756491985189209	1.08986516923024	0.632629608056102	1.87756954776599
12641_3_INPP5B_I5P2	myeloma_meta-analysis	12641_3	I5P2	INPP5B	1	Wald ratio	0.229405973088284	0.197899573350837	0.24637304949835	1.25785258966835	0.853442430010964	1.85389556658794
17751_68_CRYBB1_CRBB1	ieu-b-4957	17751_68	CRBB1	CRYBB1	1	Wald ratio	0.532554917170452	0.334741617617646	0.111622347856918	1.70327848964737	0.883787479228128	3.28264167741909
17751_68_CRYBB1_CRBB1	myeloma_meta-analysis	17751_68	CRBB1	CRYBB1	1	Wald ratio	0.66724537037037	0.206597222222222	0.00123923694698624	1.94886152816708	1.29993571704092	2.92173005647954
18220_141_SRA1_SRA1	ieu-b-4957	18220_141	SRA1	SRA1	1	Wald ratio	-0.479290673662753	0.501851760347952	0.339555284171767	0.619222466868343	0.231559105213735	1.65589024504389
12633_3_PTPN9_PTN9	ieu-b-4957	12633_3	PTN9	PTPN9	1	Wald ratio	-1.02526365674097	0.937669517577474	0.274210815629768	0.358701878768962	0.0570917354375294	2.25368937984329
2778_10_IL22_IL_22	ieu-b-4957	2778_10	IL_22	IL22	1	Wald ratio	0.631581681464602	1.0554328401883	0.549566321862138	1.88058271097851	0.237623762658736	14.8831551746378
2778_10_IL22_IL_22	myeloma_meta-analysis	2778_10	IL_22	IL22	1	Wald ratio	0.3208895949166	0.733121525019857	0.661601491599743	1.37835339527132	0.327578160579778	5.79970923242692
8035_6_C1orf198_CA198	ieu-b-4957	8035_6	CA198	C1orf198	1	Wald ratio	0.168207602199294	0.537930768072334	0.754513325917701	1.18318221638307	0.41224530628012	3.3958425622775
9213_24_FTCD_FTCD	ieu-b-4957	9213_24	FTCD	FTCD	1	Wald ratio	0.450756881963028	0.204262109526469	0.0273310263101683	1.56949966202886	1.05169499891263	2.34224674611517
9090_9_SYTL4_SYTL4	ieu-b-4957	9090_9	SYTL4	SYTL4	1	Wald ratio	0.292205654345686	0.458583767933839	0.524000148618812	1.33937843831395	0.545191303232576	3.29046811712445
2631_50_IL10RB_IL_10_Rb	ieu-b-4957	2631_50	IL_10_Rb	IL10RB	1	Wald ratio	1.39999945248371	0.830908457086441	0.0920074501582811	4.05519774655723	0.795661747795505	20.667863962601
2631_50_IL10RB_IL_10_Rb	myeloma_meta-analysis	2631_50	IL_10_Rb	IL10RB	1	Wald ratio	0.397163120567376	0.50354609929078	0.430268430191647	1.4875985681836	0.554445239257891	3.99128596184517
5129_12_SCARF1_SREC_I	ieu-b-4957	5129_12	SREC_I	SCARF1	1	Wald ratio	-0.137597020048937	0.149153128281399	0.356256437750569	0.871449797793567	0.650549979541616	1.16735804159051
5129_12_SCARF1_SREC_I	myeloma_meta-analysis	5129_12	SREC_I	SCARF1	1	Wald ratio	0.0732387227572225	0.0919918905220476	0.425948777772787	1.07598736892911	0.898466926906853	1.28858256595016
2911_27_MDK_Midkine	myeloma_meta-analysis	2911_27	Midkine	MDK	1	Wald ratio	0.523622047244095	0.489501312335958	0.284752072781046	1.6881310800959	0.646746722914162	4.40634091000102
15558_63_ENPEP_AMPE	myeloma_meta-analysis	15558_63	AMPE	ENPEP	1	Wald ratio	0.0997507750288736	0.100237067655462	0.319664008638059	1.10489551620544	0.907815715410369	1.3447598240564
8068_43_KIAA1161_K1161	ieu-b-4957	8068_43	K1161	KIAA1161	1	Wald ratio	-1.46530921328629	0.498727968277177	0.00330237814633823	0.231006550138072	0.0869157490626924	0.613974185141085
8068_43_KIAA1161_K1161	myeloma_meta-analysis	8068_43	K1161	KIAA1161	1	Wald ratio	-1.05074875207987	0.300332778702163	0.00046768142971996	0.34967583056195	0.194096271466246	0.629961542050815
2201_17_COL18A1_Endostatin	myeloma_meta-analysis	2201_17	Endostatin	COL18A1	1	Wald ratio	0.106721395587481	0.173217034376603	0.537819451627982	1.11262422927438	0.792324703681346	1.56240575336937
8006_12_DNAJB12_DJB12	ieu-b-4957	8006_12	DJB12	DNAJB12	1	Wald ratio	0.0531223473253622	0.714967651966775	0.940771397936209	1.05455865965835	0.259703612396007	4.28216595218032
17769_28_PCNP_PCNP	ieu-b-4957	17769_28	PCNP	PCNP	1	Wald ratio	-0.489476996959464	0.715680344370607	0.494017834651445	0.612946883452412	0.15073823765484	2.49242586207164
17769_28_PCNP_PCNP	myeloma_meta-analysis	17769_28	PCNP	PCNP	1	Wald ratio	-0.302696078431373	0.435049019607843	0.486569968461067	0.738823606681473	0.314934009150868	1.73325301786739
3173_49_NAAA_ASAHL	ieu-b-4957	3173_49	ASAHL	NAAA	1	Wald ratio	-0.0722360423601469	0.105726367717137	0.494457836744265	0.930311277023057	0.756192184289592	1.1445226360933
3173_49_NAAA_ASAHL	myeloma_meta-analysis	3173_49	ASAHL	NAAA	1	Wald ratio	-0.0222993062438057	0.0637594978526594	0.726533131511677	0.977947485453994	0.863062712918882	1.10812490215375
11211_7_TBCE_TBCE	ieu-b-4957	11211_7	TBCE	TBCE	1	Wald ratio	0.379108562169297	0.58417201788188	0.516359484891019	1.46098163446991	0.46492992072104	4.59094422864441
8773_172_EMILIN3_EMIL3	ieu-b-4957	8773_172	EMIL3	EMILIN3	1	Wald ratio	-0.307326714145767	0.234578884086137	0.190154916928721	0.735410292707776	0.464357138881471	1.164681779036
8773_172_EMILIN3_EMIL3	myeloma_meta-analysis	8773_172	EMIL3	EMILIN3	1	Wald ratio	0.119189511323004	0.174165673420739	0.493756962182474	1.12658339836957	0.800775049382207	1.58495217160062
11540_37_FOXO3_FOXO3A	ieu-b-4957	11540_37	FOXO3A	FOXO3	1	Wald ratio	0.0040194545197602	1.16905063162997	0.997256701892315	1.00402754336102	0.101538241950431	9.92799647171056
11540_37_FOXO3_FOXO3A	myeloma_meta-analysis	11540_37	FOXO3A	FOXO3	1	Wald ratio	-1.15141955835962	0.686119873817035	0.0933156887061785	0.316187603889858	0.0823963193587237	1.21333818830374
17156_72_DCLK1_DCAK1	ieu-b-4957	17156_72	DCAK1	DCLK1	1	Wald ratio	-0.0792173457697492	0.317967981522094	0.803255401443615	0.923839110100294	0.495377792891742	1.72288446030002
17156_72_DCLK1_DCAK1	myeloma_meta-analysis	17156_72	DCAK1	DCLK1	1	Wald ratio	0.110855565777369	0.19411223551058	0.567938604724882	1.11723352844428	0.763681534922878	1.63446502239458
2774_10_IL16_IL_16	ieu-b-4957	2774_10	IL_16	IL16	1	Wald ratio	-0.0588035180709204	0.094334984828225	0.533055903525363	0.942892012199519	0.783722646584062	1.13438772063645
2774_10_IL16_IL_16	myeloma_meta-analysis	2774_10	IL_16	IL16	1	Wald ratio	0.052260550803647	0.0689914465645267	0.448754445461447	1.05365023616784	0.920385491258352	1.20621069184685
13088_397_BTC_BTC	ieu-b-4957	13088_397	BTC	BTC	1	Wald ratio	0.854892439557223	0.409881610377301	0.0370052835110275	2.35112147930672	1.05287496374354	5.25016967903124
19279_42_RBP1_CRBP	ieu-b-4957	19279_42	CRBP	RBP1	1	Wald ratio	-1.67713199185148	0.829654246373833	0.0432297857972444	0.186909265361514	0.0367633330608434	0.950269482371562
5636_10_MFAP4_MFAP4	ieu-b-4957	5636_10	MFAP4	MFAP4	1	Wald ratio	-0.0966991303990204	0.302685314507482	0.749369503297503	0.907829103227951	0.501594955348766	1.64306612711968
5636_10_MFAP4_MFAP4	myeloma_meta-analysis	5636_10	MFAP4	MFAP4	1	Wald ratio	-0.135870395842886	0.194100565489836	0.483927304446146	0.872955763853386	0.596719870590699	1.27706785579385
9995_6_DUT_DUT	ieu-b-4957	9995_6	DUT	DUT	1	Wald ratio	-0.657771722304056	1.00449841062895	0.512579759205418	0.518004306886738	0.0723247700779714	3.71004929105108
9995_6_DUT_DUT	myeloma_meta-analysis	9995_6	DUT	DUT	1	Wald ratio	-0.642416769420469	0.615289765721332	0.296444595696216	0.526019618495254	0.1574913551382	1.75690049018302
16918_198_TLR3_TLR3	ieu-b-4957	16918_198	TLR3	TLR3	1	Wald ratio	0.0361275473760836	0.0897240955914695	0.687204571046541	1.03678807765674	0.869591532912933	1.2361315368037
